spotify_id,name,followers,popularity,genres,chart_hits
3jksrX4oBklxR78ft8gv3j,Plies,1636309.0,63,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",
0jcl46xRBm9LKIwrKGQPE6,Meg Donnelly,153459.0,61,"['nyc pop', 'social media pop']",
2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.",1345563.0,65,"['country', 'country road', 'country rock', 'outlaw country']",
2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,2144551.0,68,"['chutney', 'classic bollywood', 'filmi', 'modern bollywood']",
4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,138600.0,61,"['dutch pop', 'indie soul']",
3nFB4eMP5gdqee2eQb8nZb,Conjunto Primavera,2162248.0,70,"['musica mexicana', 'norteno', 'ranchera', 'tropical']",
5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,253045.0,72,"['british orchestra', 'classical', 'classical performance', 'orchestra']",
7uGhSk7fVURjDaiXW1FSbL,La Maquinaria Norteña,283267.0,63,"['musica mexicana', 'norteno', 'norteno-sax', 'nueva musica mexicana']",
6LHsnRBUYhFyt01PdKXAF5,Bob Moses,310821.0,61,"['canadian electronic', 'canadian house']",
7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,1773591.0,64,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'rap', 'urban contemporary']",
0nnp7oJpY2J6yZOqtdKaWq,Duelo,1514141.0,69,"['musica mexicana', 'norteno', 'ranchera', 'tejano']",
1QcBqYUeQ4Ux3itkdDaFi0,D. Imman,3854957.0,62,"['filmi', 'tamil pop']",
3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,222096.0,61,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",
6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,1768565.0,64,"['dance pop', 'pop', 'post-teen pop']",
6lHL3ubAMgSasKjNqKb8HF,Mýa,1199790.0,62,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",
57DlMWmbVIf2ssJ8QBpBau,Toby Fox,839336.0,71,"['dream smp', 'indie game soundtrack', 'undertale']",
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,876880.0,63,"['afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",
4FlG0V0jhLO4qGpayFOphj,EST Gee,288430.0,72,"['kentucky hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",
57nPqD7z62gDdq37US9XJR,Arcane,135144.0,74,[],
6I3M904Y9IwgDjrQ9pANiB,Kenny G,914458.0,62,"['smooth jazz', 'smooth saxophone']",
2qoQgPAilErOKCwE2Y8wOG,GloRilla,58652.0,66,[],
4svvMm4TQnkphZJfhLCzzv,Ramya Behra,537496.0,62,['tollywood'],
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,1442764.0,66,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",
4B4YYJ0BAYBK86yxqQV7mu,Funky,629009.0,62,"['latin christian', 'latin worship', 'rap cristiano', 'reggaeton cristiano']",
4oa7ETNZH1ivfzFkCGVZlR,Milionário & José Rico,1978069.0,61,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']",
0nMjhemqRwrboQGcs92fh2,Kapil Kapilan,4075.0,62,[],
5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,586277.0,70,"['dark trap', 'emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",
319yZVtYM9MBGqmSQnMyY6,Carole King,1260799.0,61,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,518802.0,62,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soul', 'vocal jazz']",
7oEkUINVIj1Nr3Wnj8tzqr,Gilberto Gil,1039574.0,63,"['bossa nova', 'mpb', 'samba', 'tropicalia', 'violao']",
67wCYxOq4A1ohAs7jWYaOJ,Rik Rok,6832.0,62,['reggae fusion'],
1xgl9yxqIVq8PEEMai38uV,tana,243202.0,63,"['hyperpop francais', 'pluggnb', 'viral rap']",
0ABk515kENDyATUdpCKVfW,Westside Gunn,289462.0,63,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'rap', 'underground hip hop', 'upstate ny rap']",
6qW2MCeqjNlMwiLl0JPbuZ,framed,54612.0,64,"['sped up', 'viral rap']",
7kNqXtgeIwFtelmRjWv205,John Summit,89617.0,65,"['edm', 'electro house', 'house', 'pop dance']",
76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,432754.0,63,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",
0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,4158.0,67,[],
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,935276.0,62,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",
7vMDKdgSZ2Scn4uzFdTDyZ,Emie,5767.0,61,[],
15ClyGUe5g2vllncIC4tp6,Pradeep Kumar,214127.0,64,['tamil pop'],
56xTxG4nQMAs1GW9kvn0uA,Wanz,4030.0,62,[],
3NzhVoa20crNtp1p4zE8um,Mano,775751.0,62,"['filmi', 'tamil pop']",
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,556925.0,67,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",
1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,574717.0,68,"['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b', 'rap']",
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,1022885.0,70,['nu-metalcore'],
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,1424760.0,62,"['acoustic rock', 'permanent wave', 'rock']",
12l1SqSNsg2mI2IcXpPWjR,M. M. Keeravani,1392116.0,61,['classic tollywood'],
1DvtabXAjfrMihPP6JQdHs,Shy Glizzy,788193.0,62,"['dmv rap', 'drill', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",
4kTOsBwxhA2Sn4PSs7PqnN,Nko,12177.0,65,[],
4P0dddbxPil35MNN9G2MEX,Cypress Hill,1665136.0,67,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",
7e10JUMF7MJmmwYpnTSMI5,Dave East,610575.0,61,"['gangster rap', 'harlem hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",
1Xfmvd48oOhEWkscWyEbh9,Lloyd,1990494.0,66,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",
37BIBvfliXJpSgn10yQUJM,Mr. Naisgai,2001.0,62,[],
3WSK3JppX3N41XHVwQp7Gt,Steve Void,72349.0,63,"['pop edm', 'slap house']",
6KO6G41BBLTDNYOLefWTMU,P.O.D.,1675482.0,61,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']",
3M0H4efyA5YcijrKlaKbYn,Miles Kane,253281.0,61,"['baroque pop', 'britpop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",
73aKnLT4O8G2pBEfdlQzrE,Purrple Cat,52806.0,61,['chill out'],
2OpqcUtj10HHvGG6h9VYC5,George Jones,1001002.0,61,"['country', 'country rock', 'honky tonk']",
5nP79s99csrvcOiXTGjVfg,Babi,455122.0,61,['indie triste'],
1ruutHJcECI7cos2n5TqpO,Nayer,26101.0,64,['deep dance pop'],
3ppQEG71r7jVpI8RudzycF,OHGEESY,162170.0,64,['cali rap'],
5asJ8jtjk36r5PW5upyJm6,Kamal Haasan,1137390.0,61,"['classic kollywood', 'filmi', 'tamil pop']",
23ot0eI6ByBW6LrlBfr2bm,Pedro Lotto,10834.0,63,['trap brasileiro'],
3utxjLheHaVEd9bPjQRsy8,Coheed and Cambria,595010.0,61,"['alternative metal', 'emo', 'screamo']",
45ruzGUmIr8WLjLOPJ9mGU,Miggy Dela Rosa,2157.0,74,[],
05oH07COxkXKIMt6mIPRee,Brandy,2917453.0,64,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",
5wTdspmxzb8V4ZjvDodpBo,A Touch Of Class,23421.0,61,"['bubblegum dance', 'eurodance', 'europop']",
04uu8U3I1h26Fp2NBkPTRZ,Sam Tompkins,132414.0,63,[],
1E5hfn5BduN2nnoZCJmUVG,Victony,112169.0,61,['nigerian pop'],
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,577356.0,63,"['asbury park indie', 'emo', 'modern rock', 'new jersey indie']",
20yao3GcKuVqdY7S6MAj0n,Hunter,451.0,66,[],
1xoxekeb8jUVHKJB7m6bfg,Tyler Cole,26193.0,64,['bedroom soul'],
4Abe9XH0fplj8dbOddoYgH,yaeow,86434.0,61,"['lo-fi chill', 'sad lo-fi', 'sad rap']",
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,615931.0,68,"['alt z', 'indie pop', 'pop', 'uk pop']",
2SwhNukah1MYpLR594PnuC,Steve Edwards,2208.0,62,[],
1ybINI1qPiFbwDXamRtwxD,Smino,671262.0,67,"['hip hop', 'rap', 'underground hip hop']",
60vF1fLR6yzLxCQUlnAYYj,$werve,75288.0,62,['drift phonk'],
0s5MMDYKWYf4XksClf5Oiq,CalliCartel,176.0,62,[],
347cjywtc77d0NSfzullDJ,Nueva Marca,65210.0,61,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",
4W6DLx1j8rZzzcbMuUd42J,Bobo,1973.0,62,[],
5qyPbwqvOEp7FvR1EeTQQ2,Gabb MC,11020.0,63,[],
3K2Srho6NCF3o9MswGR76H,Bakar,302228.0,65,['uk alternative hip hop'],
5yy76ufVriyvidNSvXlRU1,Clever,68291.0,61,['alabama rap'],
2D8UzkIVdg1bj0Iqz6gjk0,Abhir Hathi,13545.0,63,['urbano espanol'],
59r5UU2HOytn9V5uMZ5Vur,Daniel Hope,30256.0,64,"['classical performance', 'violin']",
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,1625933.0,64,"['adult standards', 'brill building pop', 'bubblegum pop', 'mellow gold', 'rock-and-roll', 'rockabilly']",
6ogn9necmbUdCppmNnGOdi,Alanis Morissette,2330262.0,67,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",
1YzaVDzA3EdEipDSUeNQER,Speed Radio,11924.0,68,[],
1ctkBmvz80MGyi72Ix055S,Alex Turner,710164.0,63,"['modern rock', 'rock', 'sheffield indie']",
7kplJl06UmldxLKseURAYi,Warren Zeiders,298535.0,64,[],
5L15t6I0PQS9SBXbiklPEN,Summrs,174651.0,62,"['glitchcore', 'plugg', 'pluggnb', 'vapor trap']",
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,2273052.0,65,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock', 'rock']",
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,2601588.0,65,"['bhajan', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'hare krishna', 'modern bollywood']",
2u3rmzZC0psTER2sDfUebm,Never Dull,26241.0,67,"['disco house', 'funky house']",
72kqSqk124Vnl1wtT6q9Fh,Adassa,6268.0,63,"['latin hip hop', 'reggaeton']",
3YVxmhkewoRHu8WFgWlCb7,NADAMAL,9726.0,65,[],
04mTej6RpWzBxGwhfThpIi,Rojuu,218811.0,61,"['hyperpop en espanol', 'rap regio', 'urbano espanol']",
0inkJpjAKDnQOv2VHBCU0Z,SadBoyProlific,304809.0,64,"['sad lo-fi', 'sad rap']",
4etv0ut4ws0GbXBtolzf5e,Mukesh,1279751.0,61,"['classic bollywood', 'desi pop', 'filmi', 'ghazal']",
0vn7UBvSQECKJm2817Yf1P,James Taylor,2126386.0,67,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",
2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,2033189.0,69,"['baroque', 'classical', 'early music', 'italian baroque']",
71Dhj822M1LGpuryPIV2KO,NEIMY,11430.0,62,['scandipop'],
0rlS0SzVFk8BoiAW0fGBbN,Salaam Remi,25795.0,61,['hip hop'],
5tth2a3v0sWwV1C7bApBdX,Lil' Kim,1462246.0,65,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",
2eam0iDomRHGBypaDQLwWI,Bleachers,559333.0,61,"['double drumming', 'indie pop', 'modern alternative rock', 'modern rock', 'pop']",
4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,2097587.0,69,"['metalcore', 'pop punk', 'screamo']",
07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,405555.0,61,"['alternative r&b', 'chicago rap', 'hip hop', 'neo soul', 'r&b', 'underground hip hop']",
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,411189.0,64,['nigerian pop'],
54QMjE4toDfiCryzYWCpXX,Metronomy,934523.0,61,"['alternative dance', 'electronica', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'socal pop punk']",
7e4AmALFiKR69Xra2EksPU,Julien Marchal,16694.0,65,"['compositional ambient', 'neo-classical']",
47iSWoNrLjnWCWesR14gL2,Mundo Bita,214943.0,63,['musica infantil'],
0aUQnP4HhUQXcurZl9GJIA,Vijay Yesudas,1652649.0,63,"['filmi', 'tamil pop']",
0OcclcP5o8VKH2TRqSY2A7,Howard Shore,388111.0,66,"['canadian classical', 'canadian soundtrack', 'middle earth', 'orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']",
6PDLwWvgYNMfBRLqC1h5cJ,Buddy,213714.0,61,"['cali rap', 'rap', 'underground hip hop']",
5Xpg6PBSUOoho2lI9qLjiu,S. Janaki,2768585.0,68,"['classic kollywood', 'filmi']",
4hR6Bm9YYtktXzjmKhb1Cn,ericdoa,98016.0,61,"['glitchcore', 'hyperpop']",
2FwDTncULUnmANIh7qKa5z,FKJ,1200433.0,68,"['filter house', 'indie soul']",
6iAY2AyUZLSX3PWLIAfFZY,Fernandinho,3301740.0,65,"['adoracao', 'brazilian gospel', 'rock gospel brasileiro']",
4OBbOrkD4geIjOLrICN3wO,Inspectah Deck,187289.0,65,"['east coast hip hop', 'hardcore hip hop', 'hip hop']",
2usAJ9Mtrw570XlQ5MHJek,El Tigrillo Palma,1010803.0,61,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",
22RXQj1gd5zEbcRjdxiJbu,DJ Arana,227277.0,63,['funk mtg'],
0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,552778.0,62,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",
0shHIQr8VamXbzM66kwGQo,TATOOL,1521.0,61,[],
05qCf6M7E7AxizHVmrcPqh,Kyan,233583.0,63,"['funk ostentacao', 'grime brasileiro', 'trap pesado']",
2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,703018.0,62,"['chamber pop', 'indie pop', 'indie rock']",
5jNmxPYz8QE5rYp4GDil8t,Dina Rae,2856.0,67,[],
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,28232.0,75,['modern bollywood'],
6lY6kOVMG0mR07JTzU33o5,Emma Peters,98090.0,61,['new french touch'],
7afXSXOa8dE3c2C5XIguAv,Edith Márquez,1089942.0,61,"['bolero', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",
1bdnGJxkbIIys5Jhk1T74v,Brandon Lake,172086.0,66,['ccm'],
6d0ZjIp5L7Ygy2l02HskRX,Dylan Matthew,83012.0,65,[],
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,1300744.0,75,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",
46KQM3HJyONaKRTbcfNPlU,Omega Sapien,10607.0,65,['korean underground rap'],
3Oim8XBPbznAa8Jj8QzNc8,Cults,434602.0,69,"['experimental pop', 'indie pop', 'indie surf']",
7sQ3Q6yYyg0SdpEezJN8UT,El Coyote Y Su Banda Tierra Santa,1290419.0,61,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",
1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,1592996.0,63,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",
6hk7Yq1DU9QcCCrz9uc0Ti,Kimbra,388989.0,67,"['bergen indie', 'electropop', 'nz pop']",
56Qz2XwGj7FxnNKrfkWjnb,FAST BOY,2135.0,68,[],
0OpWIlokQeE7BNQMhuu2Nx,Colt Ford,1022592.0,63,"['contemporary country', 'country', 'country rap', 'country road', 'redneck']",
2p0UyoPfYfI76PCStuXfOP,Franz Schubert,938458.0,64,"['classical', 'classical era', 'early romantic era']",
13wFTN72PGSUxzEHJP5Ljs,Los Caligaris,902063.0,64,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",
5vngPClqofybhPERIqQMYd,George Strait,3389945.0,72,"['contemporary country', 'country', 'country road', 'country rock']",
6fOKLk8GmQ8xKogCRuuAwD,Teqkoi,98454.0,61,"['lo-fi chill', 'sad lo-fi']",
4IprNlQiJZUUJhDl0fL2SL,Quando Rondo,2047326.0,61,"['melodic rap', 'pop rap', 'trap']",
63nv0hWWDob56Rk8GlNpN8,The Greatest Showman Ensemble,304119.0,65,['movie tunes'],
3zZ88AwlTwfCJkowsFCvLA,Babyface Ray,129666.0,63,"['detroit trap', 'trap']",
10naVTwNjE50daQVrN0bXh,Cássia Eller,1889963.0,62,"['brazilian rock', 'mpb', 'nova mpb']",
3zTOe1BtyTkwNvYZOxXktX,Joe,1569410.0,64,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",
2TQ4CGgxxCWHqa9yYIGDoU,Big Soto,827207.0,66,"['trap latino', 'trap venezolano', 'venezuelan hip hop']",
5WyJhpNewRPUahSlrxkOeR,GOON DES GARCONS*,7047.0,61,[],
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,2077093.0,67,"['disco', 'funk', 'quiet storm', 'soul']",
3CsPxFJGyNa9ep79CFWN77,La Sonora Santanera,941501.0,62,"['bolero', 'bolero mexicano', 'tropical']",
6Wr3hh341P84m3EI8qdn9O,Rise Against,2530578.0,70,"['chicago hardcore', 'chicago punk', 'hardcore punk', 'punk']",
3qZ2n5keOAat1SoF6bHwmb,Zeca Pagodinho,1398426.0,62,"['pagode', 'partido alto', 'samba', 'samba de roda']",
7Cf73Z3RZQTH4V69GSDxnv,Harold Faltermeyer,29965.0,62,"['german soundtrack', 'synthesizer', 'synthpop']",
6caPJFLv1wesmM7gwK1ACy,Boris Brejcha,1064668.0,63,"['german house', 'german techno', 'high-tech minimal', 'minimal techno', 'tech house']",
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,1647077.0,64,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'lounge', 'torch song', 'vocal jazz']",
6y7frW1RUq3XBBXbYowVpk,Chandler Moore,162068.0,64,[],
210Sy1oGhvPu929TKoSVcN,Kotim,3041.0,69,[],
7AcV1lk8Zrgo1691PDWEle,Freshlyground,52976.0,61,"['afro soul', 'afropop', 'south african pop', 'south african pop dance']",
6ns6XAOsw4B0nDUIovAOUO,GZA,442746.0,62,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",
5czbzNZZfWpyFgZyfT3Mkk,SIDEPIECE,43988.0,62,"['bass house', 'edm', 'electro house', 'house', 'pop dance']",
0adJG3bdFTHCkTY28NkY4u,Bejo,226250.0,64,"['rap canario', 'urbano espanol']",
3o1cwVQfiDWafhYA02k13C,Crookers,80118.0,64,['fidget house'],
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,5086667.0,75,['filmi'],
53cQZtWDwDJwVCNZlfJ6Qk,Laidback Luke,383279.0,61,"['big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",
2U3FuHYvL3vhkbDAXm24Ep,Dan Caplen,26314.0,61,"['neo soul', 'uk contemporary r&b']",
1DTZRmlVZBxx2wRQBtx6yi,Midland,231624.0,63,"['contemporary country', 'neo-traditional country', 'texas country']",
1oMiDFyAgmIzw9ZBQYHOJI,El Guincho,47323.0,62,['musica canaria'],
5kfMU816qY0ujqEt3xIHqR,DT.Bilardo,22286.0,63,['cumbia 420'],
0pgvlX0BkfmeirXTDiNmya,Los Inquietos Del Norte,1247802.0,67,"['musica mexicana', 'norteno']",
3xvaSlT4xsyk6lY1ESOspO,Disney,225230.0,82,[],
64DTkZLH6KkkMwZEEZ5VWC,Love Funk,142794.0,67,[],
4YEl33ar2WlUSF94Yh9CCf,KA$HDAMI,250668.0,62,"['aesthetic rap', 'pluggnb', 'viral rap']",
04NtfTeul9H9B41tPvF3MG,Dj Win,8129.0,69,[],
6dU7gPN2BhEPfO5QHLt7es,Lorne Balfe,54460.0,62,"['british soundtrack', 'epicore', 'orchestral soundtrack', 'soundtrack', 'video game music']",
1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,946932.0,61,"['celtic rock', 'dance pop', 'europop', 'neo mellow', 'new wave pop', 'pop rock']",
3rfgbfpPSfXY40lzRK7Syt,Barry White,1570914.0,64,"['adult standards', 'disco', 'quiet storm', 'soul']",
0oNOkdVXXFaWC9tPb7Ol10,Dfideliz,643217.0,61,"['brazilian hip hop', 'funk carioca', 'trap brasileiro']",
77DAFfvm3O9zT5dIoG0eIO,Kyla,12786.0,68,['uk funky'],
7JoWcJHDOG58JYTe6d400S,Zé Ramalho,2123055.0,63,"['brazilian rock', 'mpb']",
3PfJE6ebCbCHeuqO4BfNeA,London Philharmonic Orchestra,246566.0,64,"['british orchestra', 'orchestra']",
4PNHuWkk4ee6R8WEhFVPf5,NoCap,809811.0,61,"['alabama rap', 'atl trap']",
5RwfJb8wxN1fuodcPORVxP,José Luis Perales,1889195.0,64,"['bolero', 'cancion melodica', 'latin pop']",
5nGIFgo0shDenQYSE0Sn7c,Evanescence,3526981.0,71,['alternative metal'],
460m2YG30duLCuHwFdiLgX,Yunk Vino,239280.0,64,['trap brasileiro'],
5kVgcCdPbeUwxBqWxi2Ktl,Luan Pereira,124457.0,66,['sertanejo pop'],
7C5xVXoqim1TICnCMZ9A6P,Zahrah S Khan,8483.0,63,[],
2sd9Q3r0Jhqpe3w9WVuG43,Crystal Waters,101566.0,62,"['disco house', 'diva house', 'hip house', 'vocal house']",
2jp3Fk52x0HbymU0lNYbSC,Outlawz,236433.0,65,['gangster rap'],
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,885422.0,61,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,633578.0,62,"['country', 'neo mellow', 'pop rock']",
5Hn84AFwiTEi8eMoI5B9AS,Silambarasan TR,120306.0,64,"['desi hip hop', 'filmi', 'tamil pop']",
0nnYdIpahs41QiZ9MWp5Wx,Holly Humberstone,170163.0,61,"['indie pop', 'modern alternative pop', 'uk pop']",
7KcIok6StqYSedgtjmtsqP,Beyond,4721.0,64,[],
7hCuNVmOMT7ntattMgmL96,Finneas O'Connell,10120.0,61,[],
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,653287.0,65,"['acoustic pop', 'folk', 'lilith', 'modern folk rock', 'neo mellow', 'new americana']",
3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,524319.0,66,"['dark trap', 'memphis hip hop', 'underground hip hop', 'vapor trap']",
6tV2P2SciHytsSDufKr57B,TWOPILOTS,2766.0,63,"['covertronica', 'new french touch', 'pop dance', 'tropical house']",
2B4ZHz4QDWJTXPFPgO5peE,Warren G,1985292.0,63,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",
13wroZC00C9ix8fUR0JvaY,The Stickmen Project,80765.0,61,[],
5wEgjH2s4SAiffRmzkBqHB,Wall Hein,773.0,62,[],
0JSCWkJNFGt7o4YbYcplQ7,slater,6936.0,63,[],
4c4seBofkiiONBxLBd4CUa,MC Lemos,102471.0,63,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']",
1t20wYnTiAT0Bs7H1hv9Wt,EDEN,948702.0,65,['indie poptimism'],
2tSneO7PgprETUeUA8NfDH,Manuel Rodriguez,35920.0,61,"['corrido', 'corridos tumbados', 'narco rap', 'nueva musica mexicana']",
2KEqzdPS7M5YwGmiuPTdr5,Rina Sawayama,797435.0,69,"['art pop', 'dance pop', 'electropop', 'indie pop', 'pop', 'uk pop']",
53sIBaVjXQhfH89Vu6nEGh,GoonRock,3730.0,61,[],
3DEdNjxF3ea9taOMCXouZ6,Sainte,134747.0,63,['chill drill'],
0vbfrsbTQsxmBTrvtZTFB4,Dead Dawg,29021.0,61,"['german hip hop', 'german trap']",
5vQfv3s2Z2SRdPZKr82ABw,Dzeko,59539.0,61,['canadian electronic'],
2jFZlvIea42ZvcCw4OeEdA,Count Basie,313963.0,61,"['adult standards', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'lounge', 'stride', 'swing', 'vocal jazz']",
5nKGeITSNCVP76muyOlszy,Elsa y Elmar,154788.0,62,"['colombian indie', 'colombian pop', 'latin pop', 'r&b en espanol']",
0zgFL90nGTrH2iOMD8Vysy,Sabino,618102.0,65,"['guadalajara indie', 'latin hip hop', 'mexican hip hop']",
2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,4497004.0,71,"['classical', 'classical era', 'early romantic era', 'german romanticism']",
3MdG05syQeRYPPcClLaUGl,Diana Ross,1502922.0,66,"['adult standards', 'dance pop', 'disco', 'motown', 'quiet storm', 'soul']",
3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,3207602.0,66,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",
5pnbUBPifNnlusY8kTBivi,Jadakiss,972006.0,66,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",
0U5RYP2HMdGv2GhicLhkOI,Neto Peña,991633.0,70,['mexican hip hop'],
6Ovxg5WDcnSQc8iQXv0IvI,DJ 900,3950.0,62,[],
1NiC1V6xc8OR1ERiIoCvtx,Los Angeles Negros,789793.0,61,"['chilean rock', 'nueva ola chilena', 'ranchera']",
34dZRjYum6vVBGslgYaBtB,Vika Jigulina,10962.0,63,['moldovan pop'],
4kKaAWGdu6WW0W415RWaQA,South Park Mexican,786561.0,63,"['chicano rap', 'dirty south rap', 'gangster rap', 'houston rap', 'latin hip hop', 'texas latin rap']",
7zoc6JsY8GWVcl2qFwiKay,Talia Mar,108106.0,61,['social media pop'],
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,1863553.0,61,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']",
